Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	12/252	0.00044775704408207443	0.006171443786829346	0	0	3.3784722222222223	26.052276981862477	RIMS2;RIMS1;NLGN1;CUX2;RELN;CHRNA7;NOTCH4;NRXN1;DCDC2;DISC1;JCAD;ROBO1
GO_Biological_Process_2021	cAMP-mediated signaling (GO:0019933)	4/25	0.0004894562192632022	0.006682504594695674	0	0	12.663449163449163	96.52353899985751	RIMS2;PDE4D;PDE3A;AKAP6
GO_Biological_Process_2021	neurotransmitter secretion (GO:0007269)	5/44	0.0004939839125442387	0.006682504594695674	0	0	8.544545849630595	65.04969255165393	RIMS2;RIMS1;PCLO;NRXN1;NRXN2
GO_Biological_Process_2021	postsynapse assembly (GO:0099068)	3/11	0.0005042369993995074	0.00675862620296037	0	0	24.863636363636363	188.77626806559846	NLGN1;NRXN1;NRXN2
GO_Biological_Process_2021	membrane depolarization during action potential (GO:0086010)	4/26	0.0005716665442293914	0.007592771101083098	0	0	12.087223587223587	90.25475098917572	CACNA1D;CACNA1C;CACNA1G;SCN1A
GO_Biological_Process_2021	axonal fasciculation (GO:0007413)	3/12	0.0006648712448352388	0.008673007934859676	0	0	22.09988776655443	161.6809479872559	SEMA5A;NRCAM;CNTN4
GO_Biological_Process_2021	calcium ion-regulated exocytosis of neurotransmitter (GO:0048791)	3/12	0.0006648712448352388	0.008673007934859676	0	0	22.09988776655443	161.6809479872559	RIMS2;RIMS1;UNC13C
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	6/71	0.0006850034446640425	0.008856548961541292	0	0	6.164835164835164	44.917523446763994	PLCB4;PLCE1;HTR2A;PLCB1;NYAP2;PLCD3
GO_Biological_Process_2021	cell junction organization (GO:0034330)	6/72	0.000738008561904352	0.009458162359142616	0	0	6.071119356833643	43.78221195436167	PKHD1;SDK1;GRM5;CHRNA7;SLC6A1;PPFIA2
GO_Biological_Process_2021	calcium ion import (GO:0070509)	4/28	0.0007646972712149945	0.009714980115174843	0	0	11.078828828828831	79.5020138719826	CACNB2;CACNA1D;CACNA1C;CACNA1G
GO_Biological_Process_2021	regulation of cell communication by electrical coupling (GO:0010649)	3/13	0.0008547684066723394	0.010765660708174895	0	0	19.88888888888889	140.50863545826567	CAMK2D;PDE4D;ANK3
GO_Biological_Process_2021	regulation of calcium ion transmembrane transporter activity (GO:1901019)	4/29	0.0008766643322368706	0.010947064866650154	0	0	10.635135135135137	74.86482546558625	CACNB2;CAMK2D;CACNB4;PDE4D
GO_Biological_Process_2021	positive regulation of ion transport (GO:0043270)	5/50	0.000895726920549473	0.011090313821379491	0	0	7.403013182674201	51.95342089961685	CACNB2;DLG1;CACNA1D;ANK3;DRD1
GO_Biological_Process_2021	generation of neurons (GO:0048699)	10/202	0.0009844227051754118	0.012086063632447705	0	0	3.5035919540229883	24.25696184420225	PTPRD;RELN;AUTS2;MYT1L;MAP1B;DCDC2;NRCAM;DISC1;KIAA0319;ASTN1
GO_Biological_Process_2021	ameboidal-type cell migration (GO:0001667)	5/52	0.0010722929510599186	0.013055166679154509	0	0	7.087270104579878	48.46244098231725	SEMA5A;SEMA6A;ERBB4;SEMA6D;SEMA4G
GO_Biological_Process_2021	regulation of potassium ion transmembrane transport (GO:1901379)	5/54	0.0012734253471632475	0.015219097560522674	0	0	6.797301971636112	45.31112004303676	DPP6;DLG1;NOS1AP;AKAP6;CACNA1D
GO_Biological_Process_2021	regulation of dendrite morphogenesis (GO:0048814)	4/32	0.0012812792607421553	0.015219097560522674	0	0	9.494208494208495	63.23044381015317	PTPRD;CHRNA3;CUX2;ADGRB3
GO_Biological_Process_2021	regulation of dendritic spine morphogenesis (GO:0061001)	4/32	0.0012812792607421553	0.015219097560522674	0	0	9.494208494208495	63.23044381015317	NLGN1;CUX2;RELN;PPFIA2
GO_Biological_Process_2021	phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	6/81	0.0013703428198647849	0.016145732740503637	0	0	5.340136054421769	35.20588472462147	GRM5;HTR2C;PLCE1;HTR2A;DRD1;GRM1
GO_Biological_Process_2021	neuron projection extension (GO:1990138)	4/33	0.0014409726740404955	0.016842088614185312	0	0	9.166356011183595	59.9703060383472	SEMA5A;NRP2;AUTS2;MAP1B
GO_Biological_Process_2021	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	3/17	0.001944001714153394	0.02249543871391033	0	0	14.203463203463205	88.67231581712312	RYR2;CAMK2D;CACNA1C
GO_Biological_Process_2021	cellular response to organic cyclic compound (GO:0071407)	8/150	0.0019554556582249225	0.02249543871391033	0	0	3.773490256608142	23.53575698001033	GABRB3;GABRB2;GABRB1;PDE3A;AKAP6;ADTRP;DRD1;GABRG2
GO_Biological_Process_2021	dendrite morphogenesis (GO:0048813)	4/36	0.0020025149546172333	0.02285683084918576	0	0	8.305743243243244	51.606501500440324	CHRNA7;DCDC2;PHACTR1;CTNNA2
GO_Biological_Process_2021	negative regulation of cGMP-mediated signaling (GO:0010754)	2/5	0.002176476887111483	0.02338112302992556	0	0	44.064876957494405	270.11980276970104	PDE11A;PDE10A
GO_Biological_Process_2021	axon choice point recognition (GO:0016198)	2/5	0.002176476887111483	0.02338112302992556	0	0	44.064876957494405	270.11980276970104	ROBO2;ROBO1
GO_Biological_Process_2021	regulation of phosphatidylinositol biosynthetic process (GO:0010511)	2/5	0.002176476887111483	0.02338112302992556	0	0	44.064876957494405	270.11980276970104	HTR2C;HTR2A
GO_Biological_Process_2021	positive regulation of axon extension involved in axon guidance (GO:0048842)	2/5	0.002176476887111483	0.02338112302992556	0	0	44.064876957494405	270.11980276970104	SEMA5A;DSCAM
GO_Biological_Process_2021	response to acetylcholine (GO:1905144)	2/5	0.002176476887111483	0.02338112302992556	0	0	44.064876957494405	270.11980276970104	CHRNA3;CHRNA7
GO_Biological_Process_2021	short-term memory (GO:0007614)	2/5	0.002176476887111483	0.02338112302992556	0	0	44.064876957494405	270.11980276970104	CUX2;CHRNA7
GO_Biological_Process_2021	membrane depolarization during SA node cell action potential (GO:0086046)	2/5	0.002176476887111483	0.02338112302992556	0	0	44.064876957494405	270.11980276970104	CACNA1D;CACNA1G
GO_Biological_Process_2021	protein localization to axon (GO:0099612)	2/5	0.002176476887111483	0.02338112302992556	0	0	44.064876957494405	270.11980276970104	CNTNAP2;ANK3
GO_Biological_Process_2021	regulation of delayed rectifier potassium channel activity (GO:1902259)	3/18	0.0023070822755971113	0.024249260465089063	0	0	13.255892255892256	80.48675062203912	NOS1AP;AKAP6;ANK3
GO_Biological_Process_2021	positive regulation of nervous system process (GO:0031646)	3/18	0.0023070822755971113	0.024249260465089063	0	0	13.255892255892256	80.48675062203912	RIMS2;RIMS1;TENM4
GO_Biological_Process_2021	presynapse assembly (GO:0099054)	3/18	0.0023070822755971113	0.024249260465089063	0	0	13.255892255892256	80.48675062203912	PTPRD;NLGN1;PCLO
GO_Biological_Process_2021	positive regulation of potassium ion transport (GO:0043268)	4/38	0.0024512270028559818	0.02539888405086943	0	0	7.81637519872814	46.985533232989425	DLG1;NOS1AP;AKAP6;DRD1
GO_Biological_Process_2021	positive regulation of signaling (GO:0023056)	4/38	0.0024512270028559818	0.02539888405086943	0	0	7.81637519872814	46.985533232989425	RIMS2;RIMS1;CLSTN2;GRIK2
GO_Biological_Process_2021	regulation of nervous system process (GO:0031644)	3/19	0.002709477035783616	0.0267469320897288	0	0	12.426767676767676	73.45461924433101	CHRNA7;HTR2C;DLGAP2
GO_Biological_Process_2021	establishment or maintenance of apical/basal cell polarity (GO:0035088)	3/19	0.002709477035783616	0.0267469320897288	0	0	12.426767676767676	73.45461924433101	DLG1;DLG2;PARD3B
GO_Biological_Process_2021	regulation of synaptic vesicle exocytosis (GO:2000300)	3/19	0.002709477035783616	0.0267469320897288	0	0	12.426767676767676	73.45461924433101	RIMS2;RIMS1;NLGN1
GO_Biological_Process_2021	regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	3/19	0.002709477035783616	0.0267469320897288	0	0	12.426767676767676	73.45461924433101	SEMA6A;JCAD;ROBO1
GO_Biological_Process_2021	heparan sulfate proteoglycan biosynthetic process (GO:0015012)	3/19	0.002709477035783616	0.0267469320897288	0	0	12.426767676767676	73.45461924433101	NDST4;NDST3;HS3ST5
GO_Biological_Process_2021	synaptic transmission, cholinergic (GO:0007271)	3/19	0.002709477035783616	0.0267469320897288	0	0	12.426767676767676	73.45461924433101	CHRNA3;CHRNA5;CHRNA7
GO_Biological_Process_2021	postsynaptic membrane organization (GO:0001941)	3/19	0.002709477035783616	0.0267469320897288	0	0	12.426767676767676	73.45461924433101	NLGN1;NRXN1;NRXN2
GO_Biological_Process_2021	protein localization to membrane (GO:0072657)	9/195	0.0028034292161980587	0.027488658287687	0	0	3.2447622214832057	19.069181683188077	CACNB2;DPP6;DLG1;NLGN1;DLG2;NRXN1;MAGI2;NRXN2;ANK3
GO_Biological_Process_2021	synaptic vesicle exocytosis (GO:0016079)	4/40	0.002964581160959637	0.02887502050774687	0	0	7.381381381381383	42.967165087647906	RIMS2;RIMS1;UNC13C;PCLO
GO_Biological_Process_2021	neuromuscular synaptic transmission (GO:0007274)	3/20	0.003152527743697455	0.029515926837482043	0	0	11.6951871657754	67.35902330594074	CHRNA3;ERC2;TSPOAP1
GO_Biological_Process_2021	positive regulation of dendrite morphogenesis (GO:0050775)	3/20	0.003152527743697455	0.029515926837482043	0	0	11.6951871657754	67.35902330594074	PTPRD;CUX2;RELN
GO_Biological_Process_2021	activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171)	2/6	0.0032324081409973488	0.029515926837482043	0	0	33.04697986577181	189.50882689591282	CHRNA3;NRG1
GO_Biological_Process_2021	negative regulation of chemokine-mediated signaling pathway (GO:0070100)	2/6	0.0032324081409973488	0.029515926837482043	0	0	33.04697986577181	189.50882689591282	SH2B3;ROBO1
GO_Biological_Process_2021	negative regulation of relaxation of muscle (GO:1901078)	2/6	0.0032324081409973488	0.029515926837482043	0	0	33.04697986577181	189.50882689591282	PDE4D;PDE4B
GO_Biological_Process_2021	retinal ganglion cell axon guidance (GO:0031290)	2/6	0.0032324081409973488	0.029515926837482043	0	0	33.04697986577181	189.50882689591282	ROBO2;PTPRM
GO_Biological_Process_2021	magnesium ion homeostasis (GO:0010960)	2/6	0.0032324081409973488	0.029515926837482043	0	0	33.04697986577181	189.50882689591282	ANK3;CNNM2
GO_Biological_Process_2021	positive regulation of vascular endothelial growth factor signaling pathway (GO:1900748)	2/6	0.0032324081409973488	0.029515926837482043	0	0	33.04697986577181	189.50882689591282	JCAD;ROBO1
GO_Biological_Process_2021	postsynaptic density assembly (GO:0097107)	2/6	0.0032324081409973488	0.029515926837482043	0	0	33.04697986577181	189.50882689591282	NRXN1;NRXN2
GO_Biological_Process_2021	presynaptic active zone organization (GO:1990709)	2/6	0.0032324081409973488	0.029515926837482043	0	0	33.04697986577181	189.50882689591282	PCLO;ERC2
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	8/165	0.0035221379500563915	0.03196176114926949	0	0	3.410348137160806	19.26398953425323	RELN;DCC;MAGI2;ZNF804A;CSMD3;CTNNA2;DISC1;PPFIA2
GO_Biological_Process_2021	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	4/42	0.003546887833356381	0.03198767360823256	0	0	6.992176386913228	39.44765472810469	PTPRD;NLGN1;GRID2;TENM4
GO_Biological_Process_2021	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	3/21	0.0036374889625204053	0.03240470350147752	0	0	11.044893378226712	62.033220427859725	RYR2;CAMK2D;CACNA1C
GO_Biological_Process_2021	long-term synaptic potentiation (GO:0060291)	3/21	0.0036374889625204053	0.03240470350147752	0	0	11.044893378226712	62.033220427859725	MPP2;GRIN2A;GRIN2B
GO_Biological_Process_2021	regulation of cell-cell adhesion (GO:0022407)	4/43	0.0038652128283992275	0.03401852977283898	0	0	6.812543312543312	37.84870938852162	PKHD1;MAGI1;EPHA7;MUC21
GO_Biological_Process_2021	signal release from synapse (GO:0099643)	4/43	0.0038652128283992275	0.03401852977283898	0	0	6.812543312543312	37.84870938852162	RIMS1;PCLO;NRXN1;NRXN2
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	7/133	0.003973985947999104	0.03476642796423168	0	0	3.7114144861585134	20.51664609804297	PLXND1;ERBB4;PLXNA2;PLXNB1;NRG1;PLXNC1;PLXNA4
GO_Biological_Process_2021	regulation of adenylate cyclase activity (GO:0045761)	3/22	0.004165530926581035	0.03558971160078884	0	0	10.463051568314727	57.347060064705836	GRM3;CACNA1D;CACNA1C
GO_Biological_Process_2021	regulation of cardiac muscle cell membrane repolarization (GO:0099623)	3/22	0.004165530926581035	0.03558971160078884	0	0	10.463051568314727	57.347060064705836	CACNA2D1;NOS1AP;CACNA1D
GO_Biological_Process_2021	neuronal action potential (GO:0019228)	3/22	0.004165530926581035	0.03558971160078884	0	0	10.463051568314727	57.347060064705836	ANK3;CACNA1G;SCN1A
GO_Biological_Process_2021	positive regulation of dendritic spine development (GO:0060999)	3/22	0.004165530926581035	0.03558971160078884	0	0	10.463051568314727	57.347060064705836	NLGN1;CUX2;RELN
GO_Biological_Process_2021	response to amyloid-beta (GO:1904645)	4/44	0.004202336855266517	0.0356954310787464	0	0	6.641891891891893	36.345193024109825	GRIN2A;GRM5;CHRNA7;CACNA2D1
GO_Biological_Process_2021	purine-containing compound metabolic process (GO:0072521)	2/7	0.004480641819508172	0.03636787610167466	0	0	26.43624161073825	142.9669032911541	MACROD2;FHIT
GO_Biological_Process_2021	regulation of cGMP-mediated signaling (GO:0010752)	2/7	0.004480641819508172	0.03636787610167466	0	0	26.43624161073825	142.9669032911541	PDE11A;PDE10A
GO_Biological_Process_2021	dendrite arborization (GO:0140059)	2/7	0.004480641819508172	0.03636787610167466	0	0	26.43624161073825	142.9669032911541	CHRNA7;PHACTR1
GO_Biological_Process_2021	positive regulation of adenylate cyclase activity (GO:0045762)	2/7	0.004480641819508172	0.03636787610167466	0	0	26.43624161073825	142.9669032911541	CACNA1D;CACNA1C
GO_Biological_Process_2021	excitatory chemical synaptic transmission (GO:0098976)	2/7	0.004480641819508172	0.03636787610167466	0	0	26.43624161073825	142.9669032911541	GRIN2A;GRIN2B
GO_Biological_Process_2021	SA node cell action potential (GO:0086015)	2/7	0.004480641819508172	0.03636787610167466	0	0	26.43624161073825	142.9669032911541	CACNA1D;CACNA1G
GO_Biological_Process_2021	positive regulation of phospholipid biosynthetic process (GO:0071073)	2/7	0.004480641819508172	0.03636787610167466	0	0	26.43624161073825	142.9669032911541	HTR2C;HTR2A
GO_Biological_Process_2021	positive regulation of voltage-gated calcium channel activity (GO:1901387)	2/7	0.004480641819508172	0.03636787610167466	0	0	26.43624161073825	142.9669032911541	CACNB2;CACNA2D1
GO_Biological_Process_2021	action potential (GO:0001508)	4/45	0.004558762293875543	0.03679752326713905	0	0	6.479564930784442	34.929417362228854	AKAP6;ANK3;CACNA1G;SCN1A
GO_Biological_Process_2021	cellular response to organonitrogen compound (GO:0071417)	6/103	0.0045952168570122225	0.03688797707744428	0	0	4.12434252051336	22.20026069622421	GABRB3;GABRB2;GABRB1;PDE3A;AKAP6;GABRG2
GO_Biological_Process_2021	regulation of calcium ion transmembrane transport (GO:1903169)	3/23	0.004737742330640692	0.03782427073806585	0	0	9.93939393939394	53.19757015517818	CAMK2D;CACNA2D1;NOS1AP
GO_Biological_Process_2021	regulation of hydrolase activity (GO:0051336)	5/73	0.004803740800832127	0.038142746250085534	0	0	4.893320039880359	26.122305588196998	PLXND1;PLXNA2;PLXNB1;PLXNC1;PLXNA4
GO_Biological_Process_2021	polyol metabolic process (GO:0019751)	4/47	0.005331479838154902	0.04183876669464126	0	0	6.177561282212446	32.33413681822099	PLCB4;PLCE1;PLCB1;PLCD3
GO_Biological_Process_2021	cellular response to catecholamine stimulus (GO:0071870)	3/24	0.005355133040313428	0.04183876669464126	0	0	9.465608465608463	49.50229004881958	RYR2;PDE4B;DRD1
GO_Biological_Process_2021	mammary gland development (GO:0030879)	3/24	0.005355133040313428	0.04183876669464126	0	0	9.465608465608463	49.50229004881958	ERBB4;NOTCH4;NRG1
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	13/384	0.005533777139077595	0.04300451276698067	0	0	2.3599181043793496	12.264222218270671	SEC16B;CHRNA7;MAGI2;ZNF804A;ANK3;PPHLN1;ROBO1;RIMS2;RIMS1;CUX2;NOS1AP;ADTRP;DRD1
GO_Biological_Process_2021	regulation of interleukin-2 production (GO:0032663)	4/48	0.005748728518571501	0.043530833032507835	0	0	6.036855036855036	31.142786355809477	NAV3;PDE4D;PDE4B;HOMER3
GO_Biological_Process_2021	cognition (GO:0050890)	4/48	0.005748728518571501	0.043530833032507835	0	0	6.036855036855036	31.142786355809477	GRM5;CUX2;PTCHD1;CHRNA7
GO_Biological_Process_2021	inositol phosphate metabolic process (GO:0043647)	4/48	0.005748728518571501	0.043530833032507835	0	0	6.036855036855036	31.142786355809477	PLCB4;PLCE1;PLCB1;PLCD3
GO_Biological_Process_2021	regulation of chemokine-mediated signaling pathway (GO:0070099)	2/8	0.0059152100733935575	0.043530833032507835	0	0	22.02908277404922	113.0142231394528	SH2B3;ROBO1
GO_Biological_Process_2021	cellular response to epinephrine stimulus (GO:0071872)	2/8	0.0059152100733935575	0.043530833032507835	0	0	22.02908277404922	113.0142231394528	RYR2;PDE4B
GO_Biological_Process_2021	cellular response to potassium ion (GO:0035865)	2/8	0.0059152100733935575	0.043530833032507835	0	0	22.02908277404922	113.0142231394528	DLG2;CARF
GO_Biological_Process_2021	excitatory synapse assembly (GO:1904861)	2/8	0.0059152100733935575	0.043530833032507835	0	0	22.02908277404922	113.0142231394528	GRID2;NLGN1
GO_Biological_Process_2021	response to epinephrine (GO:0071871)	2/8	0.0059152100733935575	0.043530833032507835	0	0	22.02908277404922	113.0142231394528	RYR2;PDE4B
GO_Biological_Process_2021	heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)	2/8	0.0059152100733935575	0.043530833032507835	0	0	22.02908277404922	113.0142231394528	NDST4;NDST3
GO_Biological_Process_2021	response to potassium ion (GO:0035864)	2/8	0.0059152100733935575	0.043530833032507835	0	0	22.02908277404922	113.0142231394528	DLG2;CARF
GO_Biological_Process_2021	regulation of cAMP-mediated signaling (GO:0043949)	3/25	0.006018636736869666	0.043530833032507835	0	0	9.034894398530762	46.19446188714549	PDE11A;PDE4D;PDE3A
GO_Biological_Process_2021	negative regulation of sequestering of calcium ion (GO:0051283)	3/25	0.006018636736869666	0.043530833032507835	0	0	9.034894398530762	46.19446188714549	RYR2;HTR2C;HTR2A
GO_Biological_Process_2021	outflow tract septum morphogenesis (GO:0003148)	3/25	0.006018636736869666	0.043530833032507835	0	0	9.034894398530762	46.19446188714549	ROBO2;NRP2;ROBO1
GO_Biological_Process_2021	regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	3/25	0.006018636736869666	0.043530833032507835	0	0	9.034894398530762	46.19446188714549	CAMK2D;PDE4D;AKAP6
GO_Biological_Process_2021	regulation of ion transport (GO:0043269)	5/79	0.006704501592060324	0.0482525952019711	0	0	4.495190105359597	22.49831903681129	NKAIN2;CHRNA3;PXK;ANK3;DRD1
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration (GO:0007204)	7/147	0.006820836755636894	0.048849227941105404	0	0	3.3378839590443685	16.648607899316573	RYR2;CACNA2D1;PLCE1;HTR2C;CACNA1C;DRD1;GRM1
GO_Biological_Process_2021	inositol lipid-mediated signaling (GO:0048017)	4/51	0.007129555700851383	0.05081112623875059	0	0	5.65066129959747	27.934080075837784	PLCB4;PLCE1;PLCB1;PLCD3
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transport (GO:1904427)	3/27	0.0074873522681573905	0.052639898163140214	0	0	8.281144781144782	40.5323947596795	CACNB2;AKAP6;DRD1
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol (GO:0051209)	3/27	0.0074873522681573905	0.052639898163140214	0	0	8.281144781144782	40.5323947596795	RYR2;HTR2C;HTR2A
GO_Biological_Process_2021	neuronal ion channel clustering (GO:0045161)	2/9	0.007530279750921495	0.052639898163140214	0	0	18.88111217641419	92.30641710389764	CNTNAP2;NRCAM
GO_Biological_Process_2021	positive regulation of synapse maturation (GO:0090129)	2/9	0.007530279750921495	0.052639898163140214	0	0	18.88111217641419	92.30641710389764	RELN;NRXN1
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol (GO:0051279)	4/52	0.007634328987373954	0.052861396448120115	0	0	5.532657657657658	26.97226062250511	CAMK2D;PDE4D;AKAP6;DRD1
GO_Biological_Process_2021	sprouting angiogenesis (GO:0002040)	4/52	0.007634328987373954	0.052861396448120115	0	0	5.532657657657658	26.97226062250511	SEMA5A;CDH13;ADTRP;ROBO1
GO_Biological_Process_2021	cytosolic calcium ion transport (GO:0060401)	3/28	0.008294073374566188	0.056361121861586976	0	0	7.949494949494951	38.09568155028029	RYR2;CACNA2D1;CACNA1C
GO_Biological_Process_2021	regulation of neuron migration (GO:2001222)	3/28	0.008294073374566188	0.056361121861586976	0	0	7.949494949494951	38.09568155028029	SEMA6A;PHACTR1;CTNNA2
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection organization (GO:0120035)	3/28	0.008294073374566188	0.056361121861586976	0	0	7.949494949494951	38.09568155028029	ZNF804A;CTNNA2;DISC1
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	3/28	0.008294073374566188	0.056361121861586976	0	0	7.949494949494951	38.09568155028029	HTR2C;DRD1;GRM1
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	10/274	0.008658534142032959	0.058565362877361825	0	0	2.538662486938349	12.056640859341602	KCNH6;SLC6A16;KCNH7;CACNA1D;CACNA1C;SLC6A1;NALCN;SCN1A;SLC6A4;CACNA1G
